 0.027734, 0.454934, 0.011907, 0.631373,0.505882,0.458824,  0.165838, 0.105380, 0.980499,
 0.000000, 0.469416, 0.015042, 0.631373,0.505882,0.458824,  0.165838, 0.105380, 0.980499,
 0.000000, 0.409609,-0.021225, 0.631373,0.505882,0.458824,  0.243812, 0.038331,-0.969054,
 0.027734, 0.454934,-0.012453, 0.631373,0.505882,0.458824,  0.243812, 0.038331,-0.969054,
 0.035343, 0.417422,-0.012023, 0.631373,0.505882,0.458824,  0.243812, 0.038331,-0.969054,
 0.022318, 0.644939, 0.010702, 0.870588,0.796078,0.780392, -0.221412,-0.199438, 0.954527,
 0.000000, 0.707990, 0.018700, 0.470588,0.431373,0.423529, -0.221412,-0.199438, 0.954527,
 0.000000, 0.660418, 0.008759, 0.870588,0.796078,0.780392, -0.221412,-0.199438, 0.954527,
 0.022318, 0.645135,-0.010520, 0.870588,0.796078,0.780392,  0.040773,-0.120518,-0.991852,
 0.000000, 0.707482,-0.019014, 0.470588,0.431373,0.423529,  0.040773,-0.120518,-0.991852,
 0.034957, 0.675507,-0.013691, 0.470588,0.431373,0.423529,  0.040773,-0.120518,-0.991852,
 0.137792, 0.462584,-0.000600, 0.301961,0.235294,0.203922,  0.376476, 0.926084,-0.024506,
 0.114020, 0.472100,-0.006174, 0.301961,0.235294,0.203922,  0.376476, 0.926084,-0.024506,
 0.114601, 0.472203, 0.006631, 0.301961,0.235294,0.203922,  0.376476, 0.926084,-0.024506,
 0.022318, 0.645135,-0.010520, 0.870588,0.796078,0.780392,  0.923307,-0.384014,-0.003540,
 0.034957, 0.675302, 0.013485, 0.470588,0.431373,0.423529,  0.923307,-0.384014,-0.003540,
 0.022318, 0.644939, 0.010702, 0.870588,0.796078,0.780392,  0.923307,-0.384014,-0.003540,
 0.000000, 0.707990, 0.018700, 0.470588,0.431373,0.423529,  0.675710, 0.737083,-0.009919,
 0.034957, 0.675507,-0.013691, 0.470588,0.431373,0.423529,  0.675710, 0.737083,-0.009919,
 0.000000, 0.707482,-0.019014, 0.470588,0.431373,0.423529,  0.675710, 0.737083,-0.009919,
 0.035343, 0.417422,-0.012023, 0.870588,0.796078,0.780392,  0.253243,-0.006256,-0.967376,
 0.000000,-0.425257,-0.015823, 1.000000,0.917647,0.898039,  0.253243,-0.006256,-0.967376,
 0.000000, 0.409609,-0.021225, 0.741176,0.678431,0.662745,  0.253243,-0.006256,-0.967376,
 0.027734, 0.454934, 0.011907, 0.450980,0.301961,0.266667,  0.999573, 0.028474, 0.000244,
 0.022318, 0.645135,-0.010520, 0.301961,0.235294,0.203922,  0.999573, 0.028474, 0.000244,
 0.022318, 0.644939, 0.010702, 0.301961,0.235294,0.203922,  0.999573, 0.028474, 0.000244,
 0.000000, 0.469416,-0.015110, 0.450980,0.301961,0.266667,  0.102084, 0.013001,-0.994690,
 0.022318, 0.645135,-0.010520, 0.301961,0.235294,0.203922,  0.102084, 0.013001,-0.994690,
 0.027734, 0.454934,-0.012453, 0.450980,0.301961,0.266667,  0.102084, 0.013001,-0.994690,
 0.000000, 0.469416, 0.015042, 0.450980,0.301961,0.266667, -0.064058, 0.032777, 0.997375,
 0.022318, 0.644939, 0.010702, 0.301961,0.235294,0.203922, -0.064058, 0.032777, 0.997375,
 0.000000, 0.660418, 0.008759, 0.450980,0.301961,0.266667, -0.064058, 0.032777, 0.997375,
 0.122039, 0.456273, 0.000439, 0.301961,0.235294,0.203922,  0.078677,-0.350108,-0.933378,
 0.114020, 0.472100,-0.006174, 0.301961,0.235294,0.203922,  0.078677,-0.350108,-0.933378,
 0.137792, 0.462584,-0.000600, 0.301961,0.235294,0.203922,  0.078677,-0.350108,-0.933378,
 0.114601, 0.472203, 0.006631, 0.301961,0.235294,0.203922,  0.176031,-0.284097, 0.942473,
 0.122039, 0.456273, 0.000439, 0.301961,0.235294,0.203922,  0.176031,-0.284097, 0.942473,
 0.137792, 0.462584,-0.000600, 0.301961,0.235294,0.203922,  0.176031,-0.284097, 0.942473,
 0.114020, 0.472100,-0.006174, 0.301961,0.235294,0.203922, -0.194922, 0.980804, 0.000946,
 0.027734, 0.454934, 0.011907, 0.631373,0.505882,0.458824, -0.194922, 0.980804, 0.000946,
 0.114601, 0.472203, 0.006631, 0.301961,0.235294,0.203922, -0.194922, 0.980804, 0.000946,
-0.035343, 0.417786, 0.011853, 0.870588,0.796078,0.780392, -0.262764,-0.005951, 0.964812,
 0.000000,-0.425864, 0.016258, 1.000000,0.917647,0.898039, -0.262764,-0.005951, 0.964812,
 0.000000, 0.409973, 0.021431, 0.741176,0.678431,0.662745, -0.262764,-0.005951, 0.964812,
-0.043550, 0.401985, 0.000287, 0.870588,0.796078,0.780392, -0.601215,-0.008637,-0.799005,
-0.020390,-0.404091,-0.008417, 1.000000,0.917647,0.898039, -0.601215,-0.008637,-0.799005,
-0.031345,-0.416398,-0.000041, 1.000000,0.917647,0.898039, -0.601215,-0.008637,-0.799005,
-0.020390,-0.404091,-0.008417, 1.000000,0.917647,0.898039, -0.449934,-0.192938,-0.871944,
 0.000000,-0.489557,-0.000026, 1.000000,0.917647,0.898039, -0.449934,-0.192938,-0.871944,
-0.031345,-0.416398,-0.000041, 1.000000,0.917647,0.898039, -0.449934,-0.192938,-0.871944,
-0.043550, 0.401985, 0.000287, 0.870588,0.796078,0.780392, -0.804621,-0.016541, 0.593524,
-0.020843,-0.403484, 0.008612, 1.000000,0.917647,0.898039, -0.804621,-0.016541, 0.593524,
-0.035343, 0.417786, 0.011853, 0.870588,0.796078,0.780392, -0.804621,-0.016541, 0.593524,
-0.020843,-0.403484, 0.008612, 1.000000,0.917647,0.898039, -0.527757,-0.210395, 0.822901,
 0.000000,-0.489557,-0.000026, 1.000000,0.917647,0.898039, -0.527757,-0.210395, 0.822901,
 0.000000,-0.425864, 0.016258, 1.000000,0.917647,0.898039, -0.527757,-0.210395, 0.822901,
-0.035343, 0.417786, 0.011853, 0.631373,0.505882,0.458824, -0.120334, 0.023194, 0.992431,
-0.027734, 0.454934, 0.011907, 0.631373,0.505882,0.458824, -0.120334, 0.023194, 0.992431,
-0.122039, 0.456273, 0.000439, 0.301961,0.235294,0.203922, -0.120334, 0.023194, 0.992431,
-0.114020, 0.472100,-0.006174, 0.301961,0.235294,0.203922, -0.071932, 0.003143,-0.997375,
-0.027734, 0.454934,-0.012453, 0.631373,0.505882,0.458824, -0.071932, 0.003143,-0.997375,
-0.035343, 0.417422,-0.012023, 0.631373,0.505882,0.458824, -0.071932, 0.003143,-0.997375,
 0.000000, 0.409973, 0.021431, 0.631373,0.505882,0.458824, -0.250893, 0.049989, 0.966704,
-0.027734, 0.454934, 0.011907, 0.631373,0.505882,0.458824, -0.250893, 0.049989, 0.966704,
-0.035343, 0.417786, 0.011853, 0.631373,0.505882,0.458824, -0.250893, 0.049989, 0.966704,
-0.027734, 0.454934,-0.012453, 0.631373,0.505882,0.458824, -0.243812, 0.038331,-0.969054,
 0.000000, 0.409609,-0.021225, 0.631373,0.505882,0.458824, -0.243812, 0.038331,-0.969054,
-0.035343, 0.417422,-0.012023, 0.631373,0.505882,0.458824, -0.243812, 0.038331,-0.969054,
 0.000000, 0.707990, 0.018700, 0.470588,0.431373,0.423529,  0.221412,-0.199438, 0.954527,
-0.022318, 0.644939, 0.010702, 0.870588,0.796078,0.780392,  0.221412,-0.199438, 0.954527,
 0.000000, 0.660418, 0.008759, 0.870588,0.796078,0.780392,  0.221412,-0.199438, 0.954527,
-0.022318, 0.645135,-0.010520, 0.870588,0.796078,0.780392,  0.189062,-0.198675,-0.961638,
 0.000000, 0.707482,-0.019014, 0.470588,0.431373,0.423529,  0.189062,-0.198675,-0.961638,
 0.000000, 0.659979,-0.009199, 0.870588,0.796078,0.780392,  0.189062,-0.198675,-0.961638,
-0.137792, 0.462584,-0.000600, 0.301961,0.235294,0.203922, -0.376476, 0.926084,-0.024506,
-0.114601, 0.472203, 0.006631, 0.301961,0.235294,0.203922, -0.376476, 0.926084,-0.024506,
-0.114020, 0.472100,-0.006174, 0.301961,0.235294,0.203922, -0.376476, 0.926084,-0.024506,
-0.034957, 0.675302, 0.013485, 0.470588,0.431373,0.423529, -0.923307,-0.384014,-0.003540,
-0.022318, 0.645135,-0.010520, 0.870588,0.796078,0.780392, -0.923307,-0.384014,-0.003540,
-0.022318, 0.644939, 0.010702, 0.870588,0.796078,0.780392, -0.923307,-0.384014,-0.003540,
-0.034957, 0.675507,-0.013691, 0.470588,0.431373,0.423529, -0.675710, 0.737083,-0.009919,
 0.000000, 0.707990, 0.018700, 0.470588,0.431373,0.423529, -0.675710, 0.737083,-0.009919,
 0.000000, 0.707482,-0.019014, 0.470588,0.431373,0.423529, -0.675710, 0.737083,-0.009919,
-0.035343, 0.417422,-0.012023, 0.870588,0.796078,0.780392, -0.350993,-0.010498,-0.936308,
 0.000000,-0.425257,-0.015823, 1.000000,0.917647,0.898039, -0.350993,-0.010498,-0.936308,
-0.020390,-0.404091,-0.008417, 1.000000,0.917647,0.898039, -0.350993,-0.010498,-0.936308,
-0.027734, 0.454934, 0.011907, 0.450980,0.301961,0.266667, -0.999573, 0.028443, 0.000000,
-0.022318, 0.645135,-0.010520, 0.301961,0.235294,0.203922, -0.999573, 0.028443, 0.000000,
-0.027734, 0.454934,-0.012453, 0.450980,0.301961,0.266667, -0.999573, 0.028443, 0.000000,
-0.022318, 0.645135,-0.010520, 0.301961,0.235294,0.203922, -0.102084, 0.013001,-0.994690,
 0.000000, 0.469416,-0.015110, 0.450980,0.301961,0.266667, -0.102084, 0.013001,-0.994690,
-0.027734, 0.454934,-0.012453, 0.450980,0.301961,0.266667, -0.102084, 0.013001,-0.994690,
 0.000000, 0.469416, 0.015042, 0.450980,0.301961,0.266667, -0.117283, 0.009613, 0.993042,
-0.022318, 0.644939, 0.010702, 0.301961,0.235294,0.203922, -0.117283, 0.009613, 0.993042,
-0.027734, 0.454934, 0.011907, 0.450980,0.301961,0.266667, -0.117283, 0.009613, 0.993042,
-0.122039, 0.456273, 0.000439, 0.301961,0.235294,0.203922, -0.078677,-0.350108,-0.933378,
-0.137792, 0.462584,-0.000600, 0.301961,0.235294,0.203922, -0.078677,-0.350108,-0.933378,
-0.114020, 0.472100,-0.006174, 0.301961,0.235294,0.203922, -0.078677,-0.350108,-0.933378,
-0.114601, 0.472203, 0.006631, 0.301961,0.235294,0.203922, -0.176031,-0.284097, 0.942473,
-0.137792, 0.462584,-0.000600, 0.301961,0.235294,0.203922, -0.176031,-0.284097, 0.942473,
-0.122039, 0.456273, 0.000439, 0.301961,0.235294,0.203922, -0.176031,-0.284097, 0.942473,
-0.027734, 0.454934, 0.011907, 0.631373,0.505882,0.458824,  0.194922, 0.980804, 0.000946,
-0.114020, 0.472100,-0.006174, 0.301961,0.235294,0.203922,  0.194922, 0.980804, 0.000946,
-0.114601, 0.472203, 0.006631, 0.301961,0.235294,0.203922,  0.194922, 0.980804, 0.000946,
 0.000000,-0.425864, 0.016258, 1.000000,0.917647,0.898039,  0.353740,-0.009919, 0.935270,
 0.020843,-0.403484, 0.008612, 1.000000,0.917647,0.898039,  0.353740,-0.009919, 0.935270,
 0.035343, 0.417786, 0.011853, 0.870588,0.796078,0.780392,  0.353740,-0.009919, 0.935270,
 0.043550, 0.401985, 0.000287, 0.870588,0.796078,0.780392,  0.601215,-0.008637,-0.799005,
 0.031345,-0.416398,-0.000041, 1.000000,0.917647,0.898039,  0.601215,-0.008637,-0.799005,
 0.020390,-0.404091,-0.008417, 1.000000,0.917647,0.898039,  0.601215,-0.008637,-0.799005,
 0.000000,-0.489557,-0.000026, 1.000000,0.917647,0.898039,  0.514756,-0.204535,-0.832575,
 0.000000,-0.425257,-0.015823, 1.000000,0.917647,0.898039,  0.514756,-0.204535,-0.832575,
 0.020390,-0.404091,-0.008417, 1.000000,0.917647,0.898039,  0.514756,-0.204535,-0.832575,
 0.020843,-0.403484, 0.008612, 1.000000,0.917647,0.898039,  0.628742,-0.009674, 0.777520,
 0.031345,-0.416398,-0.000041, 1.000000,0.917647,0.898039,  0.628742,-0.009674, 0.777520,
 0.043550, 0.401985, 0.000287, 0.870588,0.796078,0.780392,  0.628742,-0.009674, 0.777520,
 0.020843,-0.403484, 0.008612, 1.000000,0.917647,0.898039,  0.527757,-0.210395, 0.822901,
 0.000000,-0.425864, 0.016258, 1.000000,0.917647,0.898039,  0.527757,-0.210395, 0.822901,
 0.000000,-0.489557,-0.000026, 1.000000,0.917647,0.898039,  0.527757,-0.210395, 0.822901,
 0.035343, 0.417786, 0.011853, 0.631373,0.505882,0.458824,  0.310434,-0.451186, 0.836665,
 0.043550, 0.401985, 0.000287, 0.301961,0.235294,0.203922,  0.310434,-0.451186, 0.836665,
 0.122039, 0.456273, 0.000439, 0.301961,0.235294,0.203922,  0.310434,-0.451186, 0.836665,
 0.122039, 0.456273, 0.000439, 0.301961,0.235294,0.203922,  0.119053,-0.310892, 0.942930,
 0.114601, 0.472203, 0.006631, 0.301961,0.235294,0.203922,  0.119053,-0.310892, 0.942930,
 0.027734, 0.454934, 0.011907, 0.631373,0.505882,0.458824,  0.119053,-0.310892, 0.942930,
 0.122039, 0.456273, 0.000439, 0.301961,0.235294,0.203922,  0.201605,-0.288858,-0.935881,
 0.043550, 0.401985, 0.000287, 0.301961,0.235294,0.203922,  0.201605,-0.288858,-0.935881,
 0.114020, 0.472100,-0.006174, 0.301961,0.235294,0.203922,  0.201605,-0.288858,-0.935881,
 0.043550, 0.401985, 0.000287, 0.301961,0.235294,0.203922,  0.372631,-0.449324,-0.811914,
 0.035343, 0.417422,-0.012023, 0.631373,0.505882,0.458824,  0.372631,-0.449324,-0.811914,
 0.114020, 0.472100,-0.006174, 0.301961,0.235294,0.203922,  0.372631,-0.449324,-0.811914,
 0.000000, 0.409973, 0.021431, 0.631373,0.505882,0.458824,  0.250893, 0.049989, 0.966704,
 0.035343, 0.417786, 0.011853, 0.631373,0.505882,0.458824,  0.250893, 0.049989, 0.966704,
 0.027734, 0.454934, 0.011907, 0.631373,0.505882,0.458824,  0.250893, 0.049989, 0.966704,
 0.000000, 0.409609,-0.021225, 0.631373,0.505882,0.458824,  0.146794, 0.100589,-0.984008,
 0.000000, 0.469416,-0.015110, 0.631373,0.505882,0.458824,  0.146794, 0.100589,-0.984008,
 0.027734, 0.454934,-0.012453, 0.631373,0.505882,0.458824,  0.146794, 0.100589,-0.984008,
 0.022318, 0.644939, 0.010702, 0.870588,0.796078,0.780392,  0.045381,-0.109867, 0.992889,
 0.034957, 0.675302, 0.013485, 0.470588,0.431373,0.423529,  0.045381,-0.109867, 0.992889,
 0.000000, 0.707990, 0.018700, 0.470588,0.431373,0.423529,  0.045381,-0.109867, 0.992889,
 0.022318, 0.645135,-0.010520, 0.870588,0.796078,0.780392, -0.189062,-0.198675,-0.961638,
 0.000000, 0.659979,-0.009199, 0.870588,0.796078,0.780392, -0.189062,-0.198675,-0.961638,
 0.000000, 0.707482,-0.019014, 0.470588,0.431373,0.423529, -0.189062,-0.198675,-0.961638,
 0.022318, 0.645135,-0.010520, 0.870588,0.796078,0.780392,  0.923124,-0.384472,-0.002869,
 0.034957, 0.675507,-0.013691, 0.470588,0.431373,0.423529,  0.923124,-0.384472,-0.002869,
 0.034957, 0.675302, 0.013485, 0.470588,0.431373,0.423529,  0.923124,-0.384472,-0.002869,
 0.000000, 0.707990, 0.018700, 0.470588,0.431373,0.423529,  0.683432, 0.729972, 0.005493,
 0.034957, 0.675302, 0.013485, 0.470588,0.431373,0.423529,  0.683432, 0.729972, 0.005493,
 0.034957, 0.675507,-0.013691, 0.470588,0.431373,0.423529,  0.683432, 0.729972, 0.005493,
 0.035343, 0.417422,-0.012023, 0.870588,0.796078,0.780392,  0.350993,-0.010498,-0.936308,
 0.020390,-0.404091,-0.008417, 1.000000,0.917647,0.898039,  0.350993,-0.010498,-0.936308,
 0.000000,-0.425257,-0.015823, 1.000000,0.917647,0.898039,  0.350993,-0.010498,-0.936308,
 0.027734, 0.454934, 0.011907, 0.450980,0.301961,0.266667,  0.999573, 0.028443, 0.000000,
 0.027734, 0.454934,-0.012453, 0.450980,0.301961,0.266667,  0.999573, 0.028443, 0.000000,
 0.022318, 0.645135,-0.010520, 0.301961,0.235294,0.203922,  0.999573, 0.028443, 0.000000,
 0.000000, 0.469416,-0.015110, 0.450980,0.301961,0.266667, -0.038514, 0.030976,-0.998749,
 0.000000, 0.659979,-0.009199, 0.301961,0.235294,0.203922, -0.038514, 0.030976,-0.998749,
 0.022318, 0.645135,-0.010520, 0.301961,0.235294,0.203922, -0.038514, 0.030976,-0.998749,
 0.000000, 0.469416, 0.015042, 0.450980,0.301961,0.266667,  0.117283, 0.009613, 0.993042,
 0.027734, 0.454934, 0.011907, 0.450980,0.301961,0.266667,  0.117283, 0.009613, 0.993042,
 0.022318, 0.644939, 0.010702, 0.301961,0.235294,0.203922,  0.117283, 0.009613, 0.993042,
 0.114020, 0.472100,-0.006174, 0.301961,0.235294,0.203922, -0.195105, 0.980773, 0.000000,
 0.027734, 0.454934,-0.012453, 0.631373,0.505882,0.458824, -0.195105, 0.980773, 0.000000,
 0.027734, 0.454934, 0.011907, 0.631373,0.505882,0.458824, -0.195105, 0.980773, 0.000000,
-0.035343, 0.417786, 0.011853, 0.870588,0.796078,0.780392, -0.353740,-0.009919, 0.935270,
-0.020843,-0.403484, 0.008612, 1.000000,0.917647,0.898039, -0.353740,-0.009919, 0.935270,
 0.000000,-0.425864, 0.016258, 1.000000,0.917647,0.898039, -0.353740,-0.009919, 0.935270,
-0.043550, 0.401985, 0.000287, 0.870588,0.796078,0.780392, -0.821650,-0.017457,-0.569689,
-0.035343, 0.417422,-0.012023, 0.870588,0.796078,0.780392, -0.821650,-0.017457,-0.569689,
-0.020390,-0.404091,-0.008417, 1.000000,0.917647,0.898039, -0.821650,-0.017457,-0.569689,
-0.020390,-0.404091,-0.008417, 1.000000,0.917647,0.898039, -0.514756,-0.204535,-0.832575,
 0.000000,-0.425257,-0.015823, 1.000000,0.917647,0.898039, -0.514756,-0.204535,-0.832575,
 0.000000,-0.489557,-0.000026, 1.000000,0.917647,0.898039, -0.514756,-0.204535,-0.832575,
-0.043550, 0.401985, 0.000287, 0.870588,0.796078,0.780392, -0.628742,-0.009674, 0.777520,
-0.031345,-0.416398,-0.000041, 1.000000,0.917647,0.898039, -0.628742,-0.009674, 0.777520,
-0.020843,-0.403484, 0.008612, 1.000000,0.917647,0.898039, -0.628742,-0.009674, 0.777520,
-0.020843,-0.403484, 0.008612, 1.000000,0.917647,0.898039, -0.465468,-0.199255, 0.862300,
-0.031345,-0.416398,-0.000041, 1.000000,0.917647,0.898039, -0.465468,-0.199255, 0.862300,
 0.000000,-0.489557,-0.000026, 1.000000,0.917647,0.898039, -0.465468,-0.199255, 0.862300,
-0.027734, 0.454934, 0.011907, 0.631373,0.505882,0.458824, -0.119053,-0.310892, 0.942930,
-0.114601, 0.472203, 0.006631, 0.301961,0.235294,0.203922, -0.119053,-0.310892, 0.942930,
-0.122039, 0.456273, 0.000439, 0.301961,0.235294,0.203922, -0.119053,-0.310892, 0.942930,
-0.122039, 0.456273, 0.000439, 0.301961,0.235294,0.203922, -0.310434,-0.451186, 0.836665,
-0.043550, 0.401985, 0.000287, 0.301961,0.235294,0.203922, -0.310434,-0.451186, 0.836665,
-0.035343, 0.417786, 0.011853, 0.631373,0.505882,0.458824, -0.310434,-0.451186, 0.836665,
-0.035343, 0.417422,-0.012023, 0.631373,0.505882,0.458824, -0.372631,-0.449324,-0.811914,
-0.043550, 0.401985, 0.000287, 0.301961,0.235294,0.203922, -0.372631,-0.449324,-0.811914,
-0.114020, 0.472100,-0.006174, 0.301961,0.235294,0.203922, -0.372631,-0.449324,-0.811914,
-0.043550, 0.401985, 0.000287, 0.301961,0.235294,0.203922, -0.201605,-0.288858,-0.935881,
-0.122039, 0.456273, 0.000439, 0.301961,0.235294,0.203922, -0.201605,-0.288858,-0.935881,
-0.114020, 0.472100,-0.006174, 0.301961,0.235294,0.203922, -0.201605,-0.288858,-0.935881,
 0.000000, 0.409973, 0.021431, 0.631373,0.505882,0.458824, -0.165838, 0.105380, 0.980499,
 0.000000, 0.469416, 0.015042, 0.631373,0.505882,0.458824, -0.165838, 0.105380, 0.980499,
-0.027734, 0.454934, 0.011907, 0.631373,0.505882,0.458824, -0.165838, 0.105380, 0.980499,
-0.027734, 0.454934,-0.012453, 0.631373,0.505882,0.458824, -0.146794, 0.100589,-0.984008,
 0.000000, 0.469416,-0.015110, 0.631373,0.505882,0.458824, -0.146794, 0.100589,-0.984008,
 0.000000, 0.409609,-0.021225, 0.631373,0.505882,0.458824, -0.146794, 0.100589,-0.984008,
 0.000000, 0.707990, 0.018700, 0.470588,0.431373,0.423529, -0.045381,-0.109867, 0.992889,
-0.034957, 0.675302, 0.013485, 0.470588,0.431373,0.423529, -0.045381,-0.109867, 0.992889,
-0.022318, 0.644939, 0.010702, 0.870588,0.796078,0.780392, -0.045381,-0.109867, 0.992889,
-0.022318, 0.645135,-0.010520, 0.870588,0.796078,0.780392, -0.040773,-0.120518,-0.991852,
-0.034957, 0.675507,-0.013691, 0.470588,0.431373,0.423529, -0.040773,-0.120518,-0.991852,
 0.000000, 0.707482,-0.019014, 0.470588,0.431373,0.423529, -0.040773,-0.120518,-0.991852,
-0.034957, 0.675302, 0.013485, 0.470588,0.431373,0.423529, -0.923124,-0.384472,-0.002869,
-0.034957, 0.675507,-0.013691, 0.470588,0.431373,0.423529, -0.923124,-0.384472,-0.002869,
-0.022318, 0.645135,-0.010520, 0.870588,0.796078,0.780392, -0.923124,-0.384472,-0.002869,
-0.034957, 0.675507,-0.013691, 0.470588,0.431373,0.423529, -0.683432, 0.729972, 0.005493,
-0.034957, 0.675302, 0.013485, 0.470588,0.431373,0.423529, -0.683432, 0.729972, 0.005493,
 0.000000, 0.707990, 0.018700, 0.470588,0.431373,0.423529, -0.683432, 0.729972, 0.005493,
-0.035343, 0.417422,-0.012023, 0.870588,0.796078,0.780392, -0.253243,-0.006256,-0.967376,
 0.000000, 0.409609,-0.021225, 0.741176,0.678431,0.662745, -0.253243,-0.006256,-0.967376,
 0.000000,-0.425257,-0.015823, 1.000000,0.917647,0.898039, -0.253243,-0.006256,-0.967376,
-0.027734, 0.454934, 0.011907, 0.450980,0.301961,0.266667, -0.999573, 0.028474, 0.000244,
-0.022318, 0.644939, 0.010702, 0.301961,0.235294,0.203922, -0.999573, 0.028474, 0.000244,
-0.022318, 0.645135,-0.010520, 0.301961,0.235294,0.203922, -0.999573, 0.028474, 0.000244,
-0.022318, 0.645135,-0.010520, 0.301961,0.235294,0.203922,  0.038514, 0.030976,-0.998749,
 0.000000, 0.659979,-0.009199, 0.301961,0.235294,0.203922,  0.038514, 0.030976,-0.998749,
 0.000000, 0.469416,-0.015110, 0.450980,0.301961,0.266667,  0.038514, 0.030976,-0.998749,
 0.000000, 0.469416, 0.015042, 0.450980,0.301961,0.266667,  0.064058, 0.032777, 0.997375,
 0.000000, 0.660418, 0.008759, 0.450980,0.301961,0.266667,  0.064058, 0.032777, 0.997375,
-0.022318, 0.644939, 0.010702, 0.301961,0.235294,0.203922,  0.064058, 0.032777, 0.997375,
-0.027734, 0.454934, 0.011907, 0.631373,0.505882,0.458824,  0.195105, 0.980773, 0.000000,
-0.027734, 0.454934,-0.012453, 0.631373,0.505882,0.458824,  0.195105, 0.980773, 0.000000,
-0.114020, 0.472100,-0.006174, 0.301961,0.235294,0.203922,  0.195105, 0.980773, 0.000000,
